title,author,published_date,published_date_precision,link,clean_url,excerpt,summary,rights,rank,topic,country,language,authors,media,is_opinion,twitter_account,_score,_id
Θρίλερ με τα βιολογικά εργαστήρια στην Ουκρανία: Οι ΗΠΑ παραδέχονται την ύπαρξή τους,Newsroom,2022-03-09 05:03:11,full,https://www.newsbomb.gr/kosmos/story/1291552/thriler-me-ta-viologika-ergastiria-stin-oykrania-oi-hpa-paradexontai-tin-yparxi-toys,newsbomb.gr,Οι ΗΠΑ παραδέχθηκαν την ύπαρξη βιολογικών εργαστηρίων στην Ουκρανία,"Οι ΗΠΑ παραδέχθηκαν την ύπαρξη βιολογικών εργαστηρίων στην Ουκρανία αλλά δεν απαντούν στο αν έχουν εμπλοκή σε αυτά παρά τα έγγραφα που έχουν δημοσιευθεί Σε θρίλερ εξελίσσεται η ύπαρξη βιολογικών εργαστηρίων στην Ουκρανία καθώς οι ΗΠΑ τα ξημερώματα της Τετάρτης δια της τρίτης τη τάξει της αμερικανικής διπλωματίας, Βικτόρια Νούλαντ, παραδέχθηκαν την ύπαρξή τους δηλώνοντας την ανησυχία τους για το ενδεχόμενο να καταληφθούν από τις ρωσικές δυνάμεις. ειδησεισ 
«Η Ουκρανία διαθέτει εγκαταστάσεις βιολογικής έρευνας, και είμαστε πράγματι ανήσυχοι αυτό το διάστημα για την πιθανότητα οι ρωσικές δυνάμεις να αποπειραθούν να τις καταλάβουν», είπε η τρίτη τη τάξει της αμερικανικής διπλωματίας, η Βικτόρια Νούλαντ, κατά τη διάρκεια κοινοβουλευτικής ακρόασης.",newsbomb.gr,32083,news,GR,el,['Newsroom'],https://nb.bbend.net/media/news/2022/03/09/1291552/facebook/facebookbioloogika-ergastiria.jpg,False,@newsbombgr,27.157892,f884fdca308a215005ba51e05642728c
Βικτόρια Νούλαντ: Οι ΗΠΑ ανησυχούν ότι η Ρωσία θα καταλάβει εργαστήρια έρευνας για «βιολογικά» όπλα,Real.gr,2022-03-09 05:09:00,full,https://www.real.gr/kosmos/arthro/biktoria_noulant_oi_ipa_anisyxoun_oti_h_rosia_tha_katalabei_ergastiria_ereunas_gia_biologika_opla-815790,real.gr,Η κυβέρνηση των Ηνωμένων Πολιτειών της Αμερικής εξέφρασε χθες Τρίτη την 'ανησυχία' ότι οι ρωσικές δυνάμεις ίσως προσπαθήσουν να 'καταλάβουν' δομές έρευνας για 'βιολογικά' όπλα στην Ουκρανία.,"Η κυβέρνηση των Ηνωμένων Πολιτειών της Αμερικής εξέφρασε χθες Τρίτη την «ανησυχία» ότι οι ρωσικές δυνάμεις ίσως προσπαθήσουν να «καταλάβουν» δομές έρευνας για «βιολογικά» όπλα στην Ουκρανία.
«Η Ουκρανία διαθέτει εγκαταστάσεις βιολογικής έρευνας, και είμαστε πράγματι ανήσυχοι αυτό το διάστημα για την πιθανότητα οι ρωσικές δυνάμεις να αποπειραθούν να τις καταλάβουν», είπε η τρίτη τη τάξει της αμερικανικής διπλωματίας, η Βικτόρια Νούλαντ, κατά τη διάρκεια κοινοβουλευτικής ακρόασης.«Συνεργαζόμαστε κατά συνέπεια με τους Ουκρανούς για τους τρόπους να αποφευχθεί το ενδεχόμενο τα υλικά που συνδέονται με αυτή την έρευνα να πέσουν στα χέρια των ρωσικών δυνάμεων», πρόσθεσε.",real.gr,74100,news,GR,el,['Real.gr'],https://media.real.gr/filesystem/images/20220309/engine/w09-61307victorianuland_252863_306968_type12140.jpg,False,Real.gr,26.687096,de3d8d4857a7b40a519c0059a7e73cd3
Πόλεμος Ουκρανία: Αμερικανικοί φόβοι ότι η Ρωσία προσπαθεί να καταλάβει εργαστήρια για βιολογικά όπλα,Radiotileoptiki S.A,2022-03-09 05:28:00,full,https://www.ethnos.gr/World/article/198595/polemosoykraniaamerikanikoifoboiotihrosiaprospatheinakatalabeiergasthriagiabiologikaopla,ethnos.gr,"Τι ανέφερε η υψηλόβαθμη αξιωματούχος του Στέιτ Ντιπάρτμεντ, Βικτόρια Νούλαντ","Η κυβέρνηση των Ηνωμένων Πολιτειών της Αμερικής εξέφρασε χθες Τρίτη την «ανησυχία» ότι οι ρωσικές δυνάμεις ίσως προσπαθήσουν να «καταλάβουν» δομές έρευνας για «βιολογικά» όπλα στην Ουκρανία.«Η Ουκρανία διαθέτει εγκαταστάσεις βιολογικής έρευνας, και είμαστε πράγματι ανήσυχοι αυτό το διάστημα για την πιθανότητα οι ρωσικές δυνάμεις να αποπειραθούν να τις καταλάβουν», είπε η τρίτη τη τάξει της αμερικανικής διπλωματίας, η Βικτόρια Νούλαντ, κατά τη διάρκεια κοινοβουλευτικής ακρόασης.«Συνεργαζόμαστε κατά συνέπεια με τους Ουκρανούς για τους τρόπους να αποφευχθεί το ενδεχόμενο τα υλικά που συνδέονται με αυτή την έρευνα να πέσουν στα χέρια των ρωσικών δυνάμεων», πρόσθεσε.",ethnos.gr,27035,news,GR,el,"['Radiotileoptiki S.A', 'Open Digital Group']",https://cdn.ethnos.gr/wtmrk/37c68ae9-a32b-4ff0-bbf5-3d4b9b27b674.jpg,False,,26.971933,84dc0c01447510d3484003e65e7c9e5e
Οι ΗΠΑ φοβούνται πως η Ρωσία θα καταλάβει εργαστήρια έρευνας για βιολογικά όπλα,The Lifo Team,2022-03-09 05:52:36,full,https://www.lifo.gr/now/world/oi-ipa-foboyntai-pos-i-rosia-tha-katalabei-ergastiria-ereynas-gia-biologika-opla,lifo.gr,"«Κλασική ρωσική τεχνική, να κατηγορούν άλλους για αυτό που έχουν σκοπό να κάνουν οι ίδιοι»","Οι ΗΠΑ φοβούνται πως η Ρωσία θα καταλάβει εργαστήρια έρευνας για βιολογικά όπλα Η κυβέρνηση των ΗΠΑ εξέφρασε χθες την ανησυχία πως οι ρωσικές δυνάμεις ίσως προσπαθήσουν να καταλάβουν δομές έρευνας για βιολογικά όπλα στην Ουκρανία.«Η Ουκρανία διαθέτει εγκαταστάσεις βιολογικής έρευνας, και είμαστε πράγματι ανήσυχοι αυτό το διάστημα για την πιθανότητα οι ρωσικές δυνάμεις να αποπειραθούν να τις καταλάβουν», είπε η τρίτη τη τάξει της αμερικανικής διπλωματίας, η Βικτόρια Νούλαντ, κατά τη διάρκεια κοινοβουλευτικής ακρόασης.",lifo.gr,26378,world,GR,el,['The Lifo Team'],https://www.lifo.gr/sites/default/files/styles/facebook_with_logo/public/articles/2022-03-09/Screenshot%202022-03-09%20at%207.51.34%20AM.png?itok=ks5KZ9na,False,@lifomag,27.202806,f1e47c4d280ac2e7d3a5d4eabebc86e4
Πόλεμος στην Ουκρανία: Ανησυχία των ΗΠΑ ότι η Ρωσία θα καταλάβει εργαστήρια έρευνας για βιολογικά όπλα,ΓΡΑΦΕΙ: THETOC TEAM published 09 Μαρ. 22 (08:01),2022-03-09 06:01:02,full,https://www.thetoc.gr/diethni/article/polemos-stin-oukrania-anisuxia-ton-ipa-oti-i-rosia-tha-katalabei-ergastiria-ereunas-gia-biologika-opla,thetoc.gr,"""Η Ουκρανία διαθέτει εγκαταστάσεις βιολογικής έρευνας και είμαστε ανήσυχοι αυτό το διάστημα για την πιθανότητα οι ρωσικές δυνάμεις να αποπειραθούν να τις καταλάβουν"" σημείωσε η τρίτη τη τάξει της…","Reuters Η κυβέρνηση των ΗΠΑ εξέφρασε την ""ανησυχία"" ότι οι ρωσικές δυνάμεις ίσως προσπαθήσουν να ""καταλάβουν"" δομές έρευνας για ""βιολογικά"" όπλα στην Ουκρανία.
 ""Η Ουκρανία διαθέτει εγκαταστάσεις βιολογικής έρευνας, και είμαστε πράγματι ανήσυχοι αυτό το διάστημα για την πιθανότητα οι ρωσικές δυνάμεις να αποπειραθούν να τις καταλάβουν"", σημείωσε η τρίτη τη τάξει της αμερικανικής διπλωματίας, Βικτόρια Νούλαντ, κατά τη διάρκεια κοινοβουλευτικής ακρόασης.
 ""Συνεργαζόμαστε κατά συνέπεια με τους Ουκρανούς για τους τρόπους να αποφευχθεί το ενδεχόμενο τα υλικά που συνδέονται με αυτή την έρευνα να πέσουν στα χέρια των ρωσικών δυνάμεων"", πρόσθεσε.","Copyright 2022, The TOC",44877,news,GR,el,['PressRoom'],https://files.thetoc.gr/Content/ImagesDatabase/fbc/1200x630/crop/both/40/409901b12c0e47c68c8364330e6821c8.JPG,False,@TheTOC_gr,26.628021,465a9f9b62d446980fbdc9c618b1b099
Ρωσία: «Η Ουκρανία αναπτύσσει βιολογικά όπλα σε εργαστήρια»,Newsroom,2022-03-09 06:24:00,full,https://www.cnn.gr/kosmos/story/304263/rosia-h-oykrania-anaptyssei-viologika-opla-se-ergastiria-oi-hpa-anisyxoyn-pos-tha-ta-katalavoyn,cnn.gr,"«Λήφθηκαν έγγραφα από υπαλλήλους βιολογικών εργαστηρίων της Ουκρανίας σχετικά με την επείγουσα απόρριψη ιδιαίτερα επικίνδυνων παθογόνων μικροοργανισμών», λέει η Ζαχάροβα #CNNgrNews","Καθώς μαίνεται ο πόλεμος στην Ουκρανία, η Ρωσία ανακοίνωσε την Τρίτη πως απέκτησε έγγραφα που αποδεικνύουν ότι τα ουκρανικά βιολογικά εργαστήρια που βρίσκονται κοντά στα ρωσικά σύνορα εργάζονταν για την ανάπτυξη συστατικών βιολογικών όπλων, με τις ΗΠΑ να αναφέρουν από την πλευρά τους πως ανησυχούν πως η Μόσχα θα καταλάβει τις δομές έρευνας στην χώρα. Η εκπρόσωπος του ρωσικού υπουργείου Εξωτερικών, Μαρία Ζαχάροβα κατήγγειλε πως:«Λήφθηκαν έγγραφα από υπαλλήλους βιολογικών εργαστηρίων της Ουκρανίας σχετικά με την επείγουσα απόρριψη ιδιαίτερα επικίνδυνων παθογόνων μικροοργανισμών της πανώλης, του άνθρακα, της τουλαραιμίας, της χολέρας και άλλων θανατηφόρων ασθενειών, που πραγματοποιήθηκε στις 24 Φεβρουαρίου.",cnn.gr,32666,news,GR,el,['Newsroom'],https://cdn.cnngreece.gr/media/news/2022/03/09/304263/facebook/facebookzaharova.jpg,False,@CNNgreece,27.355968,e4d68c1647d5725bb3620755018a2a6a
ΗΠΑ: Ανησυχία ότι η Ρωσία θα καταλάβει εργαστήρια έρευνας για «βιολογικά» όπλα,Athina,2022-03-09 06:50:44,full,https://www.makeleio.gr/%ce%b5%cf%80%ce%b9%ce%ba%ce%b1%ce%b9%cf%81%ce%bf%cf%84%ce%b7%cf%84%ce%b1/%ce%97%ce%a0%ce%91-%ce%91%ce%bd%ce%b7%cf%83%cf%85%cf%87%ce%af%ce%b1-%cf%8c%cf%84%ce%b9-%ce%b7-%ce%a1%cf%89%cf%83%ce%af%ce%b1-%ce%b8%ce%b1-%ce%ba%ce%b1%cf%84%ce%b1%ce%bb%ce%ac%ce%b2%ce%b5%ce%b9-%ce%b5,makeleio.gr,"Η κυβέρνηση των Ηνωμένων Πολιτειών της Αμερικής εξέφρασε χθες Τρίτη την «ανησυχία» ότι οι ρωσικές δυνάμεις ίσως προσπαθήσουν να «καταλάβουν» δομές έρευνας για «βιολογικά» όπλα στην Ουκρανία. «Η Ουκρανία διαθέτει εγκαταστάσεις βιολογικής έρευνας, και είμαστε πράγματι ανήσυχοι αυτό το διάστημα για την πιθανότητα οι ρωσικές δυνάμεις να αποπειραθούν να τις καταλάβουν», είπε η τρίτη τη […]","Η κυβέρνηση των Ηνωμένων Πολιτειών της Αμερικής εξέφρασε χθες Τρίτη την «ανησυχία» ότι οι ρωσικές δυνάμεις ίσως προσπαθήσουν να «καταλάβουν» δομές έρευνας για «βιολογικά» όπλα στην Ουκρανία.

«Η Ουκρανία διαθέτει εγκαταστάσεις βιολογικής έρευνας, και είμαστε πράγματι ανήσυχοι αυτό το διάστημα για την πιθανότητα οι ρωσικές δυνάμεις να αποπειραθούν να τις καταλάβουν», είπε η τρίτη τη τάξει της αμερικανικής διπλωματίας, Βικτόρια Νούλαντ, κατά τη διάρκεια κοινοβουλευτικής ακρόασης.",makeleio.gr,179703,news,GR,el,['Athina'],https://www.makeleio.gr/wp-content/uploads/2022/03/russian-tanks.jpg,False,,26.515417,66f76cf1813fe3fab69bf248947ddf40
Πόλεμος στην Ουκρανία: Αμερικανικοί φόβοι ότι η Ρωσία προσπαθεί να καταλάβει εργαστήρια για βιολογικά όπλα,,2022-03-09 07:05:47,full,https://www.sdna.gr/politiko-deltio/diethni/942094_polemos-stin-oykrania-amerikanikoi-foboi-oti-i-rosia-prospathei-na,sdna.gr,"Την ανησυχία της ότι οι ρωσικές δυνάμεις, θα προσπαθήσουν να καταλάβουν εργαστήρια για βιολογικά όπλα στην Ουκρανία εξέφρασε η κυβέρνηση των Ηνωμένων...","Την ανησυχία της ότι οι ρωσικές δυνάμεις, θα προσπαθήσουν να καταλάβουν εργαστήρια για βιολογικά όπλα στην Ουκρανία εξέφρασε η κυβέρνηση των Ηνωμένων Πολιτειών.

Η κυβέρνηση των Ηνωμένων Πολιτειών της Αμερικής εξέφρασε χθες Τρίτη την «ανησυχία» ότι οι ρωσικές δυνάμεις ίσως προσπαθήσουν να «καταλάβουν» δομές έρευνας για «βιολογικά» όπλα στην Ουκρανία.

«Η Ουκρανία διαθέτει εγκαταστάσεις βιολογικής έρευνας, και είμαστε πράγματι ανήσυχοι αυτό το διάστημα για την πιθανότητα οι ρωσικές δυνάμεις να αποπειραθούν να τις καταλάβουν», είπε η τρίτη τη τάξει της αμερικανικής διπλωματίας, η Βικτόρια Νούλαντ, κατά τη διάρκεια κοινοβουλευτικής ακρόασης.",sdna.gr,99564,sport,GR,el,[],https://www.sdna.gr/sites/default/files/styles/og_image/public/2022-03/%CE%A3%CF%84%CE%B9%CE%B3%CE%BC%CE%B9%CF%8C%CF%84%CF%85%CF%80%CE%BF%20%CE%BF%CE%B8%CF%8C%CE%BD%CE%B7%CF%82%202022-03-09%20084142.png?itok=rJlo9gPl,False,@sdna_gr,27.500023,18f7e14bc5c62f7a74d63cb8384f6a29
Πόλεμος στην Ουκρανία: Οι ΗΠΑ φοβούνται πως η Ρωσία θα καταλάβει εργαστήρια έρευνας για βιολογικά όπλα,,2022-03-09 07:05:47,full,https://www.sdna.gr/politiko-deltio/diethni/942094_polemos-stin-oykrania-oi-ipa-foboyntai-pos-i-rosia-tha-katalabei,sdna.gr,"Την ανησυχία της ότι οι ρωσικές δυνάμεις, θα προσπαθήσουν να καταλάβουν εργαστήρια για βιολογικά όπλα στην Ουκρανία εξέφρασε η κυβέρνηση των Ηνωμένων...","Την ανησυχία της ότι οι ρωσικές δυνάμεις, θα προσπαθήσουν να καταλάβουν εργαστήρια για βιολογικά όπλα στην Ουκρανία εξέφρασε η κυβέρνηση των Ηνωμένων Πολιτειών.

Η κυβέρνηση των Ηνωμένων Πολιτειών της Αμερικής εξέφρασε χθες Τρίτη την «ανησυχία» ότι οι ρωσικές δυνάμεις ίσως προσπαθήσουν να «καταλάβουν» δομές έρευνας για «βιολογικά» όπλα στην Ουκρανία.

«Η Ουκρανία διαθέτει εγκαταστάσεις βιολογικής έρευνας, και είμαστε πράγματι ανήσυχοι αυτό το διάστημα για την πιθανότητα οι ρωσικές δυνάμεις να αποπειραθούν να τις καταλάβουν», είπε η τρίτη τη τάξει της αμερικανικής διπλωματίας, η Βικτόρια Νούλαντ, κατά τη διάρκεια κοινοβουλευτικής ακρόασης.",sdna.gr,99564,sport,GR,el,[],https://www.sdna.gr/sites/default/files/styles/og_image/public/2022-03/%CE%A3%CF%84%CE%B9%CE%B3%CE%BC%CE%B9%CF%8C%CF%84%CF%85%CF%80%CE%BF%20%CE%BF%CE%B8%CF%8C%CE%BD%CE%B7%CF%82%202022-03-09%20084142.png?itok=rJlo9gPl,False,@sdna_gr,27.645082,241a353f7eb6098d7051b3096f2b9d04
Πόλεμος στην Ουκρανία – ΗΠΑ: Ανησυχία ότι η Ρωσία θα καταλάβει εργαστήρια έρευνας για «βιολογικά» όπλα,Newsroom,2022-03-09 07:19:00,timezone unknown,https://www.kathimerini.gr/world/561753748/polemos-stin-oykrania-ipa-anisychia-oti-i-rosia-tha-katalavei-ergastiria-ereynas-gia-viologika-opla,kathimerini.gr,"«Η Ουκρανία διαθέτει εγκαταστάσεις βιολογικής έρευνας, και είμαστε πράγματι ανήσυχοι αυτό το διάστημα για την πιθανότητα οι ρωσικές δυνάμεις να αποπειραθούν να τις καταλάβουν», είπε η τρίτη τη τάξει…","Φωτ. Maxar Technologies/ Handout via REUTERS 
Η κυβέρνηση των Ηνωμένων Πολιτειών της Αμερικής εξέφρασε χθες Τρίτη την «ανησυχία» ότι οι ρωσικές δυνάμεις ίσως προσπαθήσουν να «καταλάβουν» δομές έρευνας για «βιολογικά» όπλα στην Ουκρανία.
«Η Ουκρανία διαθέτει εγκαταστάσεις βιολογικής έρευνας, και είμαστε πράγματι ανήσυχοι αυτό το διάστημα για την πιθανότητα οι ρωσικές δυνάμεις να αποπειραθούν να τις καταλάβουν», είπε η τρίτη τη τάξει της αμερικανικής διπλωματίας, Βικτόρια Νούλαντ, κατά τη διάρκεια κοινοβουλευτικής ακρόασης.",kathimerini.gr,12440,news,GR,el,[],https://www.kathimerini.gr/wp-content/uploads/2022/03/2022-03-08T222733Z_1411845699_RC2AYS98MG4J_RTRMADP_3_UKRAINE-CRISIS-SATELLITE_1-960x600.jpg,False,,27.24235,fe42478bcf309779d9f2b0d19401aad3
"ΗΠΑ: «Ναι, υπάρχουν βιολογικά εργαστήρια στην Ουκρανία»",,2022-03-09 08:08:58,full,https://www.metrosport.gr/ipa-nai-yparchoyn-viologika-ergastiria-stin-oykrania-547183,metrosport.gr,Επιβεβαιώνονται οι Ρώσοι και οι Κινέζοι,"Τις σοκαριστικές αποκαλύψεις της Ρωσίας και της Κίνας επιβεβαίωσαν με τον πλέον επίσημο τρόπο οι ΗΠΑ τα ξημερώματα της Τετάρτης, καθώς η αναπληρώτρια υπουργός Εξωτερικών των ΗΠΑ Βικτόρια Νούλαντ σε ακρόαση στο Κογκρέσο, παραδέχθηκε ότι υπάρχουν βιολογικά εργαστήρια στην Ουκρανία και πρόσθεσε ότι οι ΗΠΑ ανησυχούν για να μην πέσουν στα χέρια των Ρώσων. 
«Η Ουκρανία διαθέτει εγκαταστάσεις βιολογικής έρευνας, και είμαστε πράγματι ανήσυχοι αυτό το διάστημα για την πιθανότητα οι ρωσικές δυνάμεις να αποπειραθούν να τις καταλάβουν», είπε η τρίτη τη τάξει της αμερικανικής διπλωματίας, η Βικτόρια Νούλαντ, κατά τη διάρκεια κοινοβουλευτικής ακρόασης.",metrosport.gr,361555,news,GR,el,[],https://www.metrosport.gr/portal-img/default/245/ezgifcom-gif-maker-2022-03-09t071731222.jpg,False,@TechGearGR,27.048811,111c761927b8b61738d04d28f61e4d77
Ζαχάροβα: Οι ΗΠΑ μας έχουν κυκλώσει με βιολογικά εργαστήρια στην Ουκρανία,NEWSROOM IEFIMERIDA.GR 09/03/2022 12:16,2022-03-09 10:16:49,full,https://www.iefimerida.gr/kosmos/zaharobaoi-ipa-mas-ehoyn-kyklosei-me-biologika-ergastiria-stin-oykrania,iefimerida.gr,"Έρευνα σε αμερικανικά βιολογικά εργαστήρια στην Ουκρανία αποκαλύπτουν «παράνομη και εγκληματική δραστηριότητα», κατήγγειλε η Μαρία Ζαχάροβα.","Έρευνα σε αμερικανικά βιολογικά εργαστήρια στην Ουκρανία αποκαλύπτουν «παράνομη και εγκληματική δραστηριότητα», κατήγγειλε η Μαρία Ζαχάροβα. Σχολιάζοντας δηλώσεις της τρίτης τη τάξει της αμερικανικής διπλωματίας, Βικτόρια Νούλαντ ﻿για τις ανησυχίες της Ουάσιγκτον μήπως η Ρωσία καταλάβει εργαστήρια έρευνας για βιολογικά όπλα, η εκπρόσωπος του ρωσικού ΥΠΕΞ Μαρία Ζαχάροβα επεσήμανε ότι η Νούλαντ «επιβεβαίωσε την ύπαρξη όχι μόνο των εν λόγω εργαστηρίων, αλλά, όπως τα αποκαλούν στην πραγματικότητα, ερευνητικά.",iefimerida.gr,26696,news,GR,el,['NEWSROOM IEFIMERIDA.GR'],https://www.iefimerida.gr/sites/default/files/styles/facebook/public/2022-03/maria-zaxarova.jpg?itok=oLXi13D6,False,@iefimerida,26.522945,b872fb4253683bebf44e56e0c2fbe721
"Μαρία Ζαχάροβα: «Μικρή πρόοδος στις διαπραγματεύσεις, οι ΗΠΑ μας περικύκλωσαν με βιολογικά εργαστήρια» (βίντεο)",Γιώργος Γάκης,2022-03-09 10:25:00,full,https://www.dikaiologitika.gr/eidhseis/kosmos/377027/maria-zaxarova-mikri-proodos-stis-diapragmateyseis-oi-ipa-mas-perikyklosan-me-viologika-ergastiria-vinteo,dikaiologitika.gr,"Η εκπρόσωπος του ρωσικού υπουργείου Εξωτερικών, Μαρία Ζαχάροβα, ανέφερε ότι «δεν επιχειρούμε ανατροπή της κυβέρνησης στην Ουκρανία», ενώ τόνισε ότι οι ΗΠΑ «μας έχουν περικυκλώσει με βιολογικά…","«Η Ρωσία θα επιτύχει τον στόχο να διασφαλίσει ένα ουδέτερο καθεστώς στην Ουκρανία», δήλωσε μεταξύ άλλων η εκπρόσωπος του ρωσικού υπουργείου Εξωτερικών, Μαρία Ζαχάροβα. Παράλληλα, τόνισε ότι θα ήταν καλύτερο αν οι στόχοι της Ρωσίας στην Ουκρανία επιτυγχάνονταν μέσω διαλόγου, ενώ έκανε λόγο για μικρή πρόοδο στις συνομιλίες. {https://twitter.com/AFP/status/1501497862676439043} Σύμφωνα με την ίδια, οι στόχοι της Μόσχας δεν περιλαμβάνουν την ανατροπή της κυβέρνησης του Κιέβου, ενώ εξέφρασε την εκτίμηση ότι θα υπάρξει μεγαλύτερη πρόοδος στον επόμενο γύρο συνομιλιών με την Ουκρανία.",dikaiologitika.gr,70432,news,GR,el,['Γιώργος Γάκης'],https://www.dikaiologitika.gr/media/k2/items/cache/84e9fe04e9165374fe51e0ff2c3a9edf_L.jpg?t=20220309_103055,False,@dikaiologitika,27.300318,309c787ab4a820b2e13756f807daf473
